$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB2
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240513_Anoxic_Kelp_6.0		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	5.217	2.80000	0.0	25.0
2	2.0	5.191	2.87000	2608.7	25.0
3	4.0	5.092	3.00400	3975.3	25.0
4	6.0	4.833	3.15400	4767.1	25.0
5	8.0	4.463	3.24200	2989.2	25.0
6	10.0	4.237	3.28200	1049.6	25.0
7	12.0	4.049	3.32200	1219.9	25.0
8	14.0	3.934	3.35400	931.3	25.0
9	16.0	3.838	3.39000	1088.0	25.0
10	18.0	3.775	3.41500	788.2	25.0
11	20.0	3.747	3.44700	860.9	25.0
12	22.0	3.718	3.50000	1499.5	25.0
13	24.0	3.659	3.53500	1286.6	25.0
14	26.0	3.646	3.56300	665.5	25.0
15	28.0	3.632	3.60700	1283.2	25.0
16	30.0	3.602	3.65500	1482.0	25.0
17	32.0	3.573	3.69900	1344.5	25.0
18	34.0	3.546	3.74100	1259.8	25.0
19	36.0	3.524	3.78100	1195.6	25.0
20	38.0	3.497	3.81800	1138.1	25.0
21	40.0	3.491	3.85400	1089.2	25.0
22	42.0	3.472	3.88900	1063.1	25.0
23	44.0	3.447	3.92200	999.4	25.0
24	46.0	3.438	3.95500	965.8	25.0
25	48.0	3.428	3.98600	944.6	25.0
26	50.0	3.415	4.01600	913.0	25.0
27	52.0	3.400	4.04600	887.8	25.0
28	54.0	3.392	4.07500	861.7	25.0
29	56.0	3.378	4.10300	848.4	25.0
30	58.0	3.364	4.13000	821.8	25.0
31	60.0	3.360	4.15700	798.2	25.0
32	62.0	3.354	4.18300	792.1	25.0
33	64.0	3.344	4.20900	777.5	25.0
34	66.0	3.330	4.23400	760.6	25.0
35	68.0	3.321	4.25800	732.0	25.0
36	70.0	3.315	4.28300	723.4	25.0
37	72.0	3.299	4.30600	712.8	25.0
38	74.0	3.303	4.32900	694.1	25.0
39	76.0	3.295	4.35300	692.4	25.0
40	78.0	3.290	4.37500	683.6	25.0
41	80.0	3.278	4.39800	679.3	25.0
42	82.0	3.254	4.41800	647.8	25.0
43	84.0	3.265	4.43300	471.0	25.0
44	86.0	3.261	4.45400	570.7	25.0
45	88.0	3.257	4.47500	654.8	25.0
46	90.0	3.247	4.49600	635.2	25.0
47	92.0	3.245	4.51700	621.5	25.0
48	94.0	3.237	4.53700	619.6	25.0
49	96.0	3.231	4.55700	594.6	25.0
50	98.0	3.225	4.57700	600.0	25.0
51	100.0	3.221	4.59700	600.0	25.0
52	102.0	3.218	4.61700	600.0	25.0
53	104.0	3.212	4.63600	570.8	25.0
54	106.0	3.208	4.65500	588.0	25.0
55	108.0	3.201	4.67500	575.6	25.0
56	110.0	3.199	4.69400	579.3	25.0
57	112.0	3.191	4.71200	571.1	25.0
58	114.0	3.189	4.73100	557.9	25.0
59	116.0	3.187	4.75000	561.7	25.0
