$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240628_Anoxic_V2_1.1		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	3.809	2.00000	0.0	25.0
2	2.0	3.807	2.04000	1353.4	25.0
3	4.0	3.791	2.10300	1898.3	25.0
4	6.0	3.765	2.17000	2059.5	25.0
5	8.0	3.729	2.23200	1873.2	25.0
6	10.0	3.698	2.28900	1746.9	25.0
7	12.0	3.673	2.34400	1648.3	25.0
8	14.0	3.635	2.39500	1551.3	25.0
9	16.0	3.610	2.44300	1441.7	25.0
10	18.0	3.588	2.48900	1379.0	25.0
11	20.0	3.568	2.53200	1312.2	25.0
12	22.0	3.551	2.57400	1263.9	25.0
13	24.0	3.535	2.61500	1228.0	25.0
14	26.0	3.519	2.65300	1159.8	25.0
15	28.0	3.499	2.69000	1127.7	25.0
16	30.0	3.486	2.72600	1083.1	25.0
17	32.0	3.472	2.76100	1045.3	25.0
18	34.0	3.457	2.79500	1010.9	25.0
19	36.0	3.442	2.82700	981.4	25.0
20	38.0	3.432	2.85900	948.7	25.0
21	40.0	3.418	2.88900	920.2	25.0
22	42.0	3.412	2.91900	897.9	25.0
23	44.0	3.402	2.94900	890.5	25.0
24	46.0	3.389	2.97800	861.4	25.0
25	48.0	3.380	3.00500	837.2	25.0
26	50.0	3.373	3.03300	826.0	25.0
27	52.0	3.363	3.06000	814.0	25.0
28	54.0	3.356	3.08600	788.9	25.0
29	56.0	3.349	3.11200	780.7	25.0
30	58.0	3.340	3.13800	768.6	25.0
31	60.0	3.332	3.16300	751.8	25.0
32	62.0	3.324	3.18700	738.1	25.0
33	64.0	3.315	3.21200	724.4	25.0
34	66.0	3.307	3.23500	711.5	25.0
35	68.0	3.299	3.25900	697.0	25.0
36	70.0	3.293	3.28100	686.2	25.0
37	72.0	3.286	3.30400	683.5	25.0
38	74.0	3.280	3.32600	671.3	25.0
39	76.0	3.274	3.34800	658.4	25.0
40	78.0	3.267	3.37000	653.7	25.0
41	80.0	3.264	3.39200	644.0	25.0
42	82.0	3.257	3.41300	645.0	25.0
43	84.0	3.250	3.43400	635.2	25.0
44	86.0	3.246	3.45500	628.7	25.0
45	88.0	3.239	3.47500	615.3	25.0
46	90.0	3.235	3.49600	622.7	25.0
47	92.0	3.231	3.51600	613.1	25.0
48	94.0	3.225	3.53600	600.0	25.0
49	96.0	3.220	3.55500	594.5	25.0
50	98.0	3.216	3.57500	577.3	25.0
51	100.0	3.210	3.59500	607.0	25.0
52	102.0	3.206	3.61400	572.7	25.0
53	104.0	3.201	3.63300	574.4	25.0
54	106.0	3.197	3.65200	566.6	25.0
55	108.0	3.193	3.67100	566.9	25.0
56	110.0	3.186	3.68900	557.7	25.0
57	112.0	3.185	3.70800	556.3	25.0
58	114.0	3.176	3.72600	553.4	25.0
59	116.0	3.176	3.74400	546.8	25.0
60	118.0	3.171	3.76200	545.0	25.0
61	120.0	3.166	3.78000	545.7	25.0
62	122.0	3.162	3.79800	536.2	25.0
63	124.0	3.159	3.81600	534.3	25.0
64	126.0	3.155	3.83400	528.1	25.0
65	128.0	3.151	3.85100	527.2	25.0
66	130.0	3.147	3.86900	522.8	25.0
67	132.0	3.144	3.88600	522.3	25.0
68	134.0	3.139	3.90300	520.6	25.0
69	136.0	3.137	3.92100	515.7	25.0
70	138.0	3.134	3.93800	515.7	25.0
71	140.0	3.130	3.95500	508.5	25.0
72	142.0	3.124	3.97200	509.8	25.0
73	144.0	3.123	3.98900	507.1	25.0
74	146.0	3.119	4.00600	506.3	25.0
75	148.0	3.117	4.02200	505.5	25.0
76	150.0	3.113	4.03900	503.0	25.0
77	152.0	3.110	4.05600	498.9	25.0
78	154.0	3.106	4.07200	497.0	25.0
79	156.0	3.104	4.08900	494.7	25.0
80	158.0	3.101	4.10500	498.1	25.0
81	160.0	3.098	4.12200	493.5	25.0
82	162.0	3.095	4.13800	490.9	25.0
83	164.0	3.092	4.15500	490.1	25.0
84	166.0	3.087	4.17100	488.1	25.0
85	168.0	3.085	4.18700	487.2	25.0
86	170.0	3.081	4.20300	486.1	25.0
87	172.0	3.077	4.21900	485.9	25.0
88	174.0	3.074	4.23500	483.2	25.0
89	176.0	3.071	4.25100	480.2	25.0
90	178.0	3.069	4.26800	485.2	25.0
91	180.0	3.066	4.28400	482.4	25.0
92	182.0	3.064	4.29900	475.2	25.0
93	184.0	3.059	4.31500	480.4	25.0
94	186.0	3.058	4.33100	477.0	25.0
95	188.0	3.055	4.34700	474.7	25.0
96	190.0	3.051	4.36300	475.0	25.0
97	192.0	3.049	4.37900	473.2	25.0
98	194.0	3.047	4.39500	474.8	25.0
99	196.0	3.044	4.41000	474.8	25.0
100	198.0	3.041	4.42600	470.5	25.0
101	200.0	3.038	4.44200	472.8	25.0
102	202.0	3.035	4.45800	470.8	25.0
103	204.0	3.033	4.47300	473.3	25.0
104	206.0	3.031	4.48900	470.8	25.0
105	208.0	3.028	4.50500	469.6	25.0
106	210.0	3.025	4.52000	471.9	25.0
107	212.0	3.022	4.53600	469.7	25.0
108	214.0	3.019	4.55200	466.7	25.0
109	216.0	3.016	4.56700	467.2	25.0
110	218.0	3.013	4.58300	469.5	25.0
111	220.0	3.011	4.59800	469.2	25.0
112	222.0	3.008	4.61400	468.5	25.0
113	224.0	3.005	4.63000	467.6	25.0
114	226.0	3.003	4.64500	470.2	25.0
115	228.0	3.000	4.66100	467.8	25.0
116	230.0	2.998	4.67000	442.1	25.0
117	232.0	2.996	4.67000	388.5	25.0
118	234.0	2.996	4.67000	346.5	25.0
119	236.0	2.995	4.67000	312.6	25.0
120	238.0	2.995	4.67000	174.5	25.0
121	240.0	2.994	4.67000	18.0	25.0
122	241.3	2.994	4.67000	8.4	25.0
$E
$E
$S DETERM V1
$S Props V1.1
Total_Alkalinity	modified	240628_Anoxic_V2-20240628-130204	2024-06-28 13:02:04+08:00	original	Regular without errors	Luka23609731	7																												
$E
$S Results V1
$S Result 1C.R1 V1
Initial pH	5.9254		0
$E
$S Result 1C.R2 V1
AcidConc	0.0120	mol/L	0
$E
$E
$S Mode 1 V1
$S EP V1
4.6700	2.994		241.3	25.0
$E
$S Cal V1
$E
$E
$S Other Variables V1
$S System V1
488.0	7	7572	0			0		0
$E
$S Mode 1 V1.1
0.01	0.01202	4.6700	473.8	2.0000	5.925	25.0	3.809	25.0	232.5	2.994	25.0				6.993	98.6		122			Regular stop
$E
$S Statistic V1
$E
$S ComVar local V1
$E
$S Titrant V1
$S Titrant1 V1
Hydrochloric Acid	0.01202	mol/L	0.01	mol/L		2005-03-02 11:37:56
$E
$E
$S Sensor V1
$S Sensor1 V1.1
pH electrode	98.6	6.993	0.00	25.0	(manual)	2024-06-26 17:34:15+08:00	pH Calibration	Luka23609731
$E
$E
$E
$S Calc Vars V1
$S Calc1 V1
$S R1 V1
MIM	5.925	
$E
$S R2 V1
CONC	0.01202	
$E
$E
