$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240607_Anoxic_Kelp_3.34		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	4.390	5.00000	0.0	25.0
2	2.0	4.389	5.04000	1353.4	25.0
3	4.0	4.387	5.10700	1936.5	25.0
4	6.0	4.376	5.21600	3056.7	25.0
5	8.0	4.361	5.38000	4805.1	25.0
6	10.0	4.335	5.54700	5154.2	25.0
7	12.0	4.309	5.70900	4876.9	25.0
8	14.0	4.279	5.86400	4675.8	25.0
9	16.0	4.262	6.01400	4517.6	25.0
10	18.0	4.240	6.16000	4395.7	25.0
11	20.0	4.209	6.30100	4243.2	25.0
12	22.0	4.182	6.43500	4055.5	25.0
13	24.0	4.166	6.56600	3919.5	25.0
14	26.0	4.153	6.69400	3841.7	25.0
15	28.0	4.131	6.81800	3738.8	25.0
16	30.0	4.114	6.93900	3636.6	25.0
17	32.0	4.087	7.05600	3519.3	25.0
18	34.0	4.080	7.16900	3406.2	25.0
19	36.0	4.062	7.28000	3353.7	25.0
20	38.0	4.044	7.38800	3252.3	25.0
21	40.0	4.029	7.49400	3161.1	25.0
22	42.0	4.004	7.59600	3084.6	25.0
23	44.0	3.995	7.69400	2964.7	25.0
24	46.0	3.978	7.79200	2924.4	25.0
25	48.0	3.968	7.88600	2842.2	25.0
26	50.0	3.956	7.97900	2789.6	25.0
27	52.0	3.947	8.07000	2736.3	25.0
28	54.0	3.932	8.15900	2685.7	25.0
29	56.0	3.917	8.24600	2623.3	25.0
30	58.0	3.907	8.33100	2553.3	25.0
31	60.0	3.883	8.41400	2505.8	25.0
32	62.0	3.884	8.49500	2431.6	25.0
33	64.0	3.875	8.57500	2402.5	25.0
34	66.0	3.865	8.65400	2372.7	25.0
