$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240814_Anoxic_V2_2.36		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	5.024	10.00000	0.0	25.0
2	21.3	5.027	10.00000	0.0	25.0
3	22.0	5.027	10.01800	1892.3	25.0
4	24.0	5.011	10.11500	3216.9	25.0
5	26.0	4.985	10.24200	4017.1	25.0
6	28.0	4.938	10.39700	4200.1	25.0
7	30.0	4.881	10.65000	7097.2	25.0
8	32.0	4.804	10.94500	9152.6	25.0
9	34.0	4.747	11.22100	8346.8	25.0
10	36.0	4.716	11.48800	8005.9	25.0
11	38.0	4.659	11.73700	7532.1	25.0
12	40.0	4.521	11.95400	6956.7	25.0
13	42.0	4.519	12.10100	4246.1	25.0
14	44.0	4.496	12.30300	5990.0	25.0
15	46.0	4.410	12.49800	5984.1	25.0
16	48.0	4.374	12.67400	5336.2	25.0
17	50.0	4.345	12.84400	5084.1	25.0
18	52.0	4.294	12.96600	4064.9	25.0
19	54.0	4.270	13.09600	3373.8	25.0
20	56.0	4.222	13.24100	4508.7	25.0
21	58.0	4.205	13.38100	4200.7	25.0
22	60.0	4.165	13.51200	3989.0	25.0
23	62.0	4.111	13.63800	3788.2	25.0
24	64.0	4.079	13.75400	3494.6	25.0
25	66.0	3.988	13.86000	3225.9	25.0
26	68.0	4.005	13.91700	1873.7	25.0
27	70.0	4.021	14.00100	2239.2	25.0
28	72.0	3.961	14.10100	3073.6	25.0
29	74.0	3.953	14.19400	2811.5	25.0
30	76.0	3.901	14.28100	2637.4	25.0
31	78.0	3.875	14.36300	2469.4	25.0
32	80.0	3.850	14.44200	2394.1	25.0
33	82.0	3.832	14.49200	1698.6	25.0
34	84.0	3.831	14.54300	1293.9	25.0
35	86.0	3.790	14.61200	2094.5	25.0
36	88.0	3.777	14.67900	2012.4	25.0
37	90.0	3.752	14.74400	1971.7	25.0
38	92.0	3.743	14.80500	1844.1	25.0
39	94.0	3.712	14.86500	1801.7	25.0
40	96.0	3.701	14.92200	1709.4	25.0
41	98.0	3.677	14.97700	1664.4	25.0
42	100.0	3.653	15.03000	1587.7	25.0
43	102.0	3.639	15.08000	1514.4	25.0
44	104.0	3.617	15.12900	1474.1	25.0
45	106.0	3.614	15.17600	1419.4	25.0
46	108.0	3.578	15.22200	1379.9	25.0
47	110.0	3.570	15.26500	1308.4	25.0
48	112.0	3.558	15.30700	1267.2	25.0
49	114.0	3.542	15.34900	1226.1	25.0
50	116.0	3.540	15.38900	1219.3	25.0
51	118.0	3.534	15.42700	1154.8	25.0
52	120.0	3.520	15.46600	1156.9	25.0
53	122.0	3.502	15.50400	1137.7	25.0
54	124.0	3.492	15.54000	1085.4	25.0
55	126.0	3.481	15.57500	1071.2	25.0
56	128.0	3.466	15.61000	1053.5	25.0
57	130.0	3.466	15.64400	1017.6	25.0
58	132.0	3.452	15.67700	1001.6	25.0
59	134.0	3.449	15.71000	985.0	25.0
60	136.0	3.449	15.74300	972.8	25.0
61	138.0	3.434	15.77400	958.8	25.0
62	140.0	3.421	15.80500	933.2	25.0
63	142.0	3.420	15.83600	915.7	25.0
64	144.0	3.404	15.86600	898.9	25.0
65	146.0	3.383	15.89400	865.0	25.0
66	148.0	3.385	15.92200	835.9	25.0
67	150.0	3.383	15.95000	842.9	25.0
68	152.0	3.363	15.97800	832.6	25.0
69	154.0	3.369	16.00500	801.8	25.0
70	156.0	3.365	16.03100	809.0	25.0
71	158.0	3.352	16.05800	792.5	25.0
72	160.0	3.346	16.08300	766.3	25.0
73	162.0	3.351	16.10900	774.5	25.0
74	164.0	3.342	16.13500	779.0	25.0
75	166.0	3.332	16.16000	758.6	25.0
76	168.0	3.330	16.18500	735.3	25.0
77	170.0	3.306	16.20900	728.3	25.0
78	172.0	3.317	16.22700	570.4	25.0
79	174.0	3.313	16.25100	686.3	25.0
80	176.0	3.304	16.27400	714.0	25.0
81	178.0	3.299	16.29800	700.5	25.0
82	180.0	3.299	16.32100	691.3	25.0
83	182.0	3.292	16.34400	690.0	25.0
84	184.0	3.287	16.36600	680.5	25.0
85	186.0	3.277	16.38900	669.9	25.0
86	188.0	3.273	16.41100	661.4	25.0
87	190.0	3.269	16.43200	650.9	25.0
88	192.0	3.266	16.45400	651.1	25.0
89	194.0	3.260	16.47500	639.2	25.0
90	196.0	3.257	16.49700	638.1	25.0
91	198.0	3.253	16.51800	637.0	25.0
92	200.0	3.244	16.53900	619.5	25.0
93	202.0	3.241	16.55900	619.4	25.0
94	204.0	3.238	16.58000	615.8	25.0
95	206.0	3.235	16.60000	615.3	25.0
96	208.0	3.235	16.62000	597.8	25.0
97	210.0	3.226	16.64000	600.0	25.0
98	212.0	3.224	16.66000	600.0	25.0
99	214.0	3.223	16.68000	600.0	25.0
100	216.0	3.216	16.69900	569.8	25.0
101	218.0	3.211	16.71900	595.5	25.0
102	220.0	3.207	16.73800	570.5	25.0
103	222.0	3.203	16.75700	574.4	25.0
104	224.0	3.203	16.77600	564.3	25.0
105	226.0	3.198	16.79500	562.4	25.0
106	228.0	3.200	16.81400	560.2	25.0
107	230.0	3.194	16.83300	563.1	25.0
108	232.0	3.190	16.85100	560.8	25.0
109	234.0	3.187	16.87000	553.7	25.0
110	236.0	3.181	16.88800	556.5	25.0
111	238.0	3.178	16.90700	550.0	25.0
112	240.0	3.173	16.92500	545.3	25.0
113	242.0	3.170	16.94300	539.5	25.0
114	244.0	3.169	16.96100	538.3	25.0
115	246.0	3.167	16.97900	537.5	25.0
116	248.0	3.163	16.99700	539.0	25.0
117	250.0	3.157	17.01500	535.3	25.0
118	252.0	3.152	17.03200	530.8	25.0
119	254.0	3.153	17.05000	529.0	25.0
120	256.0	3.149	17.06700	525.3	25.0
121	258.0	3.148	17.08500	522.7	25.0
122	260.0	3.147	17.10200	523.8	25.0
123	262.0	3.143	17.12000	519.0	25.0
124	264.0	3.142	17.13700	520.7	25.0
125	266.0	3.131	17.15400	517.3	25.0
126	268.0	3.133	17.17100	513.7	25.0
127	270.0	3.132	17.18800	511.8	25.0
128	272.0	3.125	17.20500	508.4	25.0
129	274.0	3.125	17.22200	508.6	25.0
130	276.0	3.120	17.23900	506.1	25.0
131	278.0	3.118	17.25600	503.1	25.0
132	280.0	3.116	17.27300	503.7	25.0
133	282.0	3.113	17.28900	500.8	25.0
134	284.0	3.112	17.30600	499.2	25.0
135	286.0	3.109	17.32300	499.5	25.0
136	288.0	3.107	17.33900	501.7	25.0
137	290.0	3.105	17.35600	494.0	25.0
138	292.0	3.100	17.37200	497.0	25.0
139	294.0	3.099	17.38900	493.5	25.0
140	296.0	3.095	17.40500	490.9	25.0
141	298.0	3.095	17.42200	490.1	25.0
142	300.0	3.092	17.43800	489.7	25.0
143	302.0	3.086	17.45400	489.0	25.0
144	304.0	3.088	17.47000	488.6	25.0
145	306.0	3.083	17.48700	485.4	25.0
146	308.0	3.082	17.50300	484.7	25.0
147	310.0	3.082	17.51900	486.1	25.0
148	312.0	3.077	17.53500	484.2	25.0
149	314.0	3.077	17.55100	484.4	25.0
150	316.0	3.075	17.56700	484.4	25.0
151	318.0	3.075	17.58300	480.8	25.0
152	320.0	3.070	17.60000	485.2	25.0
153	322.0	3.067	17.61600	482.4	25.0
154	324.0	3.066	17.63200	479.0	25.0
155	326.0	3.060	17.64700	476.0	25.0
156	328.0	3.063	17.66300	480.4	25.0
157	330.0	3.059	17.67900	477.0	25.0
158	332.0	3.050	17.69500	474.7	25.0
159	334.0	3.055	17.71100	475.9	25.0
160	336.0	3.055	17.72700	473.6	25.0
161	338.0	3.052	17.74300	476.5	25.0
162	340.0	3.047	17.75900	475.8	25.0
163	342.0	3.046	17.77400	475.5	25.0
164	344.0	3.044	17.79000	472.9	25.0
165	346.0	3.043	17.80600	470.7	25.0
166	348.0	3.038	17.82200	472.1	25.0
167	350.0	3.036	17.83700	473.2	25.0
168	352.0	3.033	17.85300	470.8	25.0
169	354.0	3.033	17.86900	470.3	25.0
170	356.0	3.030	17.88400	470.1	25.0
171	358.0	3.032	17.90000	470.2	25.0
172	360.0	3.027	17.91600	471.1	25.0
173	362.0	3.027	17.93100	471.1	25.0
174	364.0	3.025	17.94700	468.8	25.0
175	366.0	3.022	17.96300	468.5	25.0
176	368.0	3.021	17.97800	469.9	25.0
177	370.0	3.017	17.99400	468.8	25.0
178	372.0	3.015	18.01000	469.4	25.0
179	374.0	3.014	18.02500	467.2	25.0
180	376.0	3.013	18.04100	469.4	25.0
181	378.0	3.011	18.05700	467.9	25.0
182	380.0	3.008	18.07200	468.1	25.0
183	382.0	3.007	18.08800	466.4	25.0
184	384.0	3.006	18.10300	470.2	25.0
185	386.0	3.003	18.11900	467.8	25.0
186	388.0	3.002	18.13400	468.0	25.0
187	390.0	3.001	18.15000	464.5	25.0
188	392.0	2.997	18.16100	449.7	25.0
189	394.0	2.998	18.16100	394.4	25.0
190	396.0	2.999	18.16100	351.1	25.0
191	398.0	2.999	18.16700	161.9	25.0
192	400.0	2.998	18.16700	154.2	25.0
193	402.0	2.998	18.16700	147.1	25.0
194	404.0	2.999	18.16700	140.6	25.0
195	406.0	2.999	18.16700	77.3	25.0
196	408.0	2.998	18.16700	25.5	25.0
197	409.5	2.999	18.16700	8.4	25.0
$E
$E
$S DETERM V1
$S Props V1.1
Total_Alkalinity	modified	240814_Anoxic_V2-20240814-112103	2024-08-14 11:21:03+08:00	original	Regular without errors	Luka23609731	2																												
$E
$S Results V1
$S Result 1C.R1 V1
Initial pH	6.8700		0
$E
$S Result 1C.R2 V1
AcidConc	0.0120	mol/L	0
$E
$E
$S Mode 1 V1
$S EP V1
18.1670	2.999		409.5	25.0
$E
$S Cal V1
$E
$E
$S Other Variables V1
$S System V1
711.0	2	7723	0			0		0
$E
$S Mode 1 V1.1
0.01	0.01202288	18.1670	690.1	10.0000	6.870	25.0	5.024	25.0	280.6	2.999	25.0				6.956	99.7		197			Regular stop
$E
$S Statistic V1
$E
$S ComVar local V1
$E
$S Titrant V1
$S Titrant1 V1
Hydrochloric Acid	0.01202288	mol/L	0.01	mol/L		2024-07-19 10:37:14
$E
$E
$S Sensor V1
$S Sensor1 V1.1
pH electrode	99.7	6.956	0.00	25.0	(manual)	2024-08-13 09:56:40+08:00	pH Calibration	pat297
$E
$E
$E
$S Calc Vars V1
$S Calc1 V1
$S R1 V1
MIM	6.870	
$E
$S R2 V1
CONC	0.01202288	
$E
$E
$E
$S Messages V1
$E
$E
$S Methodproperties V1
Total_Alkalinity	modified	hug164	2020-10-15 09:18:30+08:00	Luka23609731	2024-06-07 12:33:17+08:00	ver. 4																												
$E
$S Method V1
$S Methodoptions V1.1
