$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240628_Anoxic_Kelp_6.55		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	4.753	14.00000	0.0	25.0
2	2.0	4.752	14.04000	1353.4	25.0
3	4.0	4.751	14.10700	1936.5	25.0
4	6.0	4.748	14.21600	3056.7	25.0
5	8.0	4.743	14.39500	5025.9	25.0
6	10.0	4.738	14.65600	7699.3	25.0
7	12.0	4.725	14.92100	8120.8	25.0
8	14.0	4.714	15.18300	7868.9	25.0
9	16.0	4.690	15.44000	7742.9	25.0
10	18.0	4.673	15.69200	7562.5	25.0
11	20.0	4.655	15.93800	7402.8	25.0
12	22.0	4.640	16.17900	7243.5	25.0
13	24.0	4.627	16.41800	7172.6	25.0
14	26.0	4.602	16.65100	7007.0	25.0
15	28.0	4.589	16.87700	6813.2	25.0
16	30.0	4.568	17.10100	6727.4	25.0
17	32.0	4.549	17.31900	6561.2	25.0
18	34.0	4.541	17.53300	6419.4	25.0
19	36.0	4.528	17.74500	6377.0	25.0
20	38.0	4.509	17.95400	6267.4	25.0
21	40.0	4.492	18.15700	6109.9	25.0
22	42.0	4.477	18.35500	5976.6	25.0
23	44.0	4.461	18.55200	5893.1	25.0
24	46.0	4.445	18.74300	5752.1	25.0
25	48.0	4.424	18.92900	5607.5	25.0
26	50.0	4.414	19.11300	5515.4	25.0
27	52.0	4.404	19.29400	5443.3	25.0
28	54.0	4.384	19.47100	5343.0	25.0
29	56.0	4.370	19.64600	5226.4	25.0
30	58.0	4.349	19.81500	5108.0	25.0
31	60.0	4.341	19.98100	4991.2	25.0
32	81.5	4.309	20.00100	4979.9	25.0
33	82.0	4.309	20.04000	4826.6	25.0
34	84.0	4.306	20.19900	4663.1	25.0
35	86.0	4.300	20.35600	4732.3	25.0
36	88.0	4.286	20.51100	4663.9	25.0
37	90.0	4.280	20.66400	4589.4	25.0
38	92.0	4.267	20.81400	4532.7	25.0
39	94.0	4.261	20.96300	4457.3	25.0
40	96.0	4.250	21.11000	4426.3	25.0
41	98.0	4.237	21.25500	4345.7	25.0
42	100.0	4.225	21.39700	4271.0	25.0
43	102.0	4.215	21.53600	4207.5	25.0
44	104.0	4.209	21.67400	4141.8	25.0
45	106.0	4.188	21.81000	4081.7	25.0
46	108.0	4.166	21.94100	3944.5	25.0
47	110.0	4.165	22.07000	3857.5	25.0
48	112.0	4.152	22.19700	3828.8	25.0
49	114.0	4.147	22.32300	3776.0	25.0
50	116.0	4.142	22.44800	3744.2	25.0
51	118.0	4.121	22.57000	3695.0	25.0
52	120.0	4.111	22.69000	3616.2	25.0
53	122.0	4.098	22.80700	3521.0	25.0
54	124.0	4.092	22.92300	3472.4	25.0
55	126.0	4.084	23.03800	3436.7	25.0
56	128.0	4.070	23.15000	3381.9	25.0
57	130.0	4.062	23.26000	3308.8	25.0
58	132.0	4.057	23.36900	3279.6	25.0
59	134.0	4.048	23.47700	3244.4	25.0
60	136.0	4.044	23.58400	3206.9	25.0
61	138.0	4.016	23.68800	3148.7	25.0
62	140.0	4.014	23.79000	3046.6	25.0
63	142.0	4.003	23.89100	3037.7	25.0
64	144.0	3.995	23.99000	2971.7	25.0
65	146.0	3.992	24.08700	2941.8	25.0
66	148.0	3.980	24.18300	2875.8	25.0
67	150.0	3.964	24.27700	2821.9	25.0
68	152.0	3.962	24.37000	2779.1	25.0
69	154.0	3.952	24.46100	2756.8	25.0
70	156.0	3.951	24.55300	2734.2	25.0
71	158.0	3.942	24.64300	2726.4	25.0
72	160.0	3.931	24.73200	2663.8	25.0
73	162.0	3.924	24.81900	2619.4	25.0
74	164.0	3.912	24.90500	2572.9	25.0
75	166.0	3.900	24.98900	2523.5	25.0
76	168.0	3.901	25.07200	2492.8	25.0
77	170.0	3.897	25.15500	2498.3	25.0
78	172.0	3.882	25.23700	2469.4	25.0
79	174.0	3.877	25.31700	2403.7	25.0
80	176.0	3.868	25.39600	2369.3	25.0
81	178.0	3.859	25.47400	2336.2	25.0
82	180.0	3.850	25.55000	2302.4	25.0
83	182.0	3.848	25.62600	2264.0	25.0
84	184.0	3.836	25.70000	2240.1	25.0
85	186.0	3.830	25.77400	2201.9	25.0
86	188.0	3.832	25.84700	2193.8	25.0
87	190.0	3.826	25.92000	2192.0	25.0
88	192.0	3.818	25.99200	2162.9	25.0
89	194.0	3.810	26.06300	2129.4	25.0
90	196.0	3.802	26.13200	2100.1	25.0
91	198.0	3.794	26.20100	2053.7	25.0
92	200.0	3.787	26.26800	2026.6	25.0
93	202.0	3.780	26.33500	2010.5	25.0
94	204.0	3.772	26.40100	1985.3	25.0
95	206.0	3.754	26.46600	1942.7	25.0
96	208.0	3.756	26.52900	1895.4	25.0
97	210.0	3.748	26.59200	1895.8	25.0
98	212.0	3.748	26.65400	1865.6	25.0
