$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	S 11160006
$E
$E
$E
$E
$S Sample data V1
240809_Anoxic_V2_2.22		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	5.558	2.80000	0.0	25.0
2	2.0	5.547	2.87000	2581.6	25.0
3	4.0	5.501	3.00300	3964.5	25.0
4	6.0	5.450	3.19000	5462.7	25.0
5	8.0	5.361	3.42400	6872.6	25.0
6	10.0	5.270	3.69900	8124.1	25.0
7	12.0	5.199	4.01100	9245.8	25.0
8	14.0	5.115	4.34400	10012.2	25.0
9	16.0	5.052	4.67700	10013.8	25.0
10	18.0	4.929	4.94600	8443.1	25.0
11	20.0	4.808	5.25300	8688.5	25.0
12	22.0	4.724	5.53100	8634.7	25.0
13	24.0	4.673	5.78500	7660.9	25.0
14	26.0	4.613	6.02500	7267.1	25.0
15	28.0	4.555	6.24900	6757.1	25.0
16	30.0	4.461	6.45300	6196.6	25.0
17	32.0	4.383	6.63400	5492.9	25.0
18	34.0	4.362	6.80500	5120.9	25.0
19	36.0	4.335	6.97300	5041.0	25.0
20	38.0	4.239	7.11700	4652.6	25.0
21	40.0	4.224	7.23100	3182.3	25.0
22	42.0	4.176	7.36800	4187.0	25.0
23	44.0	4.163	7.49700	3906.0	25.0
24	46.0	4.110	7.62200	3782.8	25.0
25	48.0	4.067	7.73700	3476.7	25.0
26	50.0	4.028	7.84500	3253.4	25.0
27	52.0	3.996	7.94700	3075.4	25.0
28	54.0	3.940	8.04200	2903.6	25.0
29	56.0	3.930	8.09900	1814.6	25.0
30	58.0	3.901	8.17800	2195.1	25.0
31	60.0	3.863	8.25900	2514.3	25.0
32	62.0	3.840	8.33500	2287.7	25.0
33	64.0	3.803	8.40600	2162.4	25.0
34	66.0	3.784	8.47500	2053.3	25.0
35	68.0	3.747	8.53100	1801.4	25.0
36	70.0	3.742	8.59000	1643.1	25.0
37	72.0	3.718	8.65000	1839.2	25.0
38	74.0	3.691	8.70700	1726.7	25.0
39	76.0	3.663	8.76100	1625.2	25.0
40	78.0	3.665	8.81300	1558.0	25.0
41	80.0	3.637	8.86400	1539.3	25.0
42	82.0	3.617	8.91300	1470.1	25.0
43	84.0	3.594	8.96000	1413.4	25.0
44	86.0	3.574	9.00400	1342.1	25.0
45	88.0	3.570	9.04700	1293.2	25.0
46	90.0	3.552	9.08900	1244.5	25.0
47	92.0	3.530	9.12800	1193.9	25.0
48	94.0	3.506	9.16700	1150.2	25.0
49	96.0	3.507	9.20400	1111.5	25.0
50	98.0	3.490	9.24000	1102.9	25.0
51	100.0	3.470	9.27000	954.2	25.0
52	102.0	3.469	9.30300	899.4	25.0
53	104.0	3.460	9.33600	1018.8	25.0
54	106.0	3.448	9.36900	989.1	25.0
