$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240607_Anoxic_Kelp_5.34		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	3.543	2.10000	0.0	25.0
2	2.0	3.543	2.12800	866.6	25.0
3	4.0	3.537	2.16500	1098.5	25.0
4	6.0	3.527	2.20400	1226.2	25.0
5	8.0	3.512	2.24300	1147.3	25.0
6	10.0	3.496	2.28000	1116.5	25.0
7	12.0	3.487	2.31600	1077.3	25.0
8	14.0	3.476	2.35000	1052.0	25.0
9	16.0	3.464	2.38400	1021.2	25.0
10	18.0	3.444	2.41700	997.7	25.0
11	20.0	3.439	2.44900	961.4	25.0
12	22.0	3.431	2.48100	946.4	25.0
13	24.0	3.418	2.51200	919.9	25.0
14	26.0	3.411	2.54200	907.3	25.0
15	28.0	3.399	2.57100	877.3	25.0
16	30.0	3.388	2.60000	863.5	25.0
17	32.0	3.381	2.62800	841.5	25.0
18	34.0	3.370	2.65500	827.7	25.0
19	36.0	3.362	2.68200	797.2	25.0
20	38.0	3.355	2.70800	800.4	25.0
21	40.0	3.346	2.73400	777.1	25.0
22	42.0	3.339	2.75900	764.7	25.0
23	44.0	3.333	2.78400	753.9	25.0
24	46.0	3.325	2.80900	745.9	25.0
25	48.0	3.316	2.83300	728.8	25.0
26	50.0	3.310	2.85700	716.1	25.0
27	52.0	3.304	2.88100	706.7	25.0
28	54.0	3.297	2.90400	694.4	25.0
29	56.0	3.291	2.92700	689.5	25.0
30	58.0	3.282	2.94900	674.1	25.0
31	60.0	3.278	2.97100	663.4	25.0
32	62.0	3.272	2.99300	658.7	25.0
33	64.0	3.266	3.01500	651.8	25.0
34	66.0	3.260	3.03700	636.2	25.0
35	68.0	3.254	3.05800	637.7	25.0
36	70.0	3.250	3.07900	622.9	25.0
37	72.0	3.244	3.09900	616.2	25.0
38	74.0	3.239	3.12000	626.1	25.0
39	76.0	3.234	3.14000	597.4	25.0
40	78.0	3.228	3.16000	600.0	25.0
41	80.0	3.224	3.18000	600.0	25.0
42	82.0	3.217	3.20000	600.0	25.0
43	84.0	3.211	3.21900	576.0	25.0
44	86.0	3.207	3.23900	587.2	25.0
45	88.0	3.203	3.25800	573.6	25.0
46	90.0	3.198	3.27700	573.8	25.0
47	92.0	3.192	3.29500	570.7	25.0
48	94.0	3.189	3.31400	557.0	25.0
49	96.0	3.185	3.33300	558.8	25.0
50	98.0	3.180	3.35100	553.2	25.0
51	100.0	3.177	3.36900	552.6	25.0
52	102.0	3.171	3.38800	547.8	25.0
53	104.0	3.167	3.40600	539.7	25.0
54	106.0	3.164	3.42300	542.0	25.0
55	108.0	3.158	3.44100	535.7	25.0
56	110.0	3.155	3.45900	527.8	25.0
57	112.0	3.151	3.47600	531.0	25.0
58	114.0	3.148	3.49400	522.1	25.0
59	116.0	3.144	3.51100	521.7	25.0
60	118.0	3.140	3.52900	520.2	25.0
61	120.0	3.136	3.54600	516.8	25.0
62	122.0	3.132	3.56300	514.0	25.0
63	124.0	3.127	3.58000	509.9	25.0
64	126.0	3.125	3.59700	508.5	25.0
65	128.0	3.122	3.61400	505.6	25.0
66	130.0	3.117	3.63100	504.8	25.0
67	132.0	3.113	3.64700	506.7	25.0
68	134.0	3.110	3.66400	502.3	25.0
69	136.0	3.108	3.68100	494.9	25.0
70	138.0	3.104	3.69700	498.0	25.0
71	140.0	3.100	3.71400	494.8	25.0
72	142.0	3.097	3.73000	493.6	25.0
73	144.0	3.094	3.74600	491.8	25.0
