$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB2
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
240524_Anoxic_Kelp_3.20		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	4.243	3.50000	0.0	25.0
2	2.0	4.243	3.54000	1353.4	25.0
3	4.0	4.235	3.60600	1939.9	25.0
4	6.0	4.199	3.71500	3061.1	25.0
5	8.0	4.190	3.85000	4119.3	25.0
6	10.0	4.177	3.98300	4013.8	25.0
7	12.0	4.128	4.10900	3814.1	25.0
8	14.0	4.115	4.22900	3612.1	25.0
9	16.0	4.079	4.34500	3488.2	25.0
10	18.0	4.065	4.45600	3350.8	25.0
11	20.0	4.038	4.56500	3264.7	25.0
12	22.0	4.019	4.66800	3122.3	25.0
13	24.0	3.998	4.76900	3033.0	25.0
14	26.0	3.966	4.86500	2887.3	25.0
15	28.0	3.952	4.95700	2770.2	25.0
16	30.0	3.940	5.04700	2715.0	25.0
17	32.0	3.926	5.13600	2654.8	25.0
18	34.0	3.886	5.20800	2374.1	25.0
19	36.0	3.892	5.27300	1731.1	25.0
20	38.0	3.884	5.35400	2476.0	25.0
21	40.0	3.868	5.43300	2407.0	25.0
22	42.0	3.857	5.51100	2328.7	25.0
23	44.0	3.841	5.58700	2291.4	25.0
24	46.0	3.827	5.66000	2209.6	25.0
25	48.0	3.812	5.73200	2157.6	25.0
26	50.0	3.801	5.80200	2096.8	25.0
27	52.0	3.789	5.87000	2058.7	25.0
28	54.0	3.776	5.93700	2008.8	25.0
29	56.0	3.754	6.00200	1950.7	25.0
30	58.0	3.757	6.06500	1898.5	25.0
31	60.0	3.746	6.12800	1884.7	25.0
32	62.0	3.735	6.18900	1845.9	25.0
33	64.0	3.723	6.24900	1796.2	25.0
34	66.0	3.713	6.30800	1768.2	25.0
35	68.0	3.707	6.36500	1730.6	25.0
36	70.0	3.685	6.42200	1699.9	25.0
37	72.0	3.685	6.47600	1643.7	25.0
38	74.0	3.679	6.53100	1633.0	25.0
39	76.0	3.660	6.58300	1575.3	25.0
40	78.0	3.658	6.63500	1547.4	25.0
41	80.0	3.650	6.68600	1534.8	25.0
42	82.0	3.645	6.73700	1519.9	25.0
43	84.0	3.637	6.78700	1501.9	25.0
44	86.0	3.627	6.83500	1471.4	25.0
45	88.0	3.619	6.88300	1446.6	25.0
46	90.0	3.612	6.93100	1419.3	25.0
47	92.0	3.604	6.97700	1394.6	25.0
48	94.0	3.595	7.02300	1375.4	25.0
49	96.0	3.586	7.06700	1344.6	25.0
50	98.0	3.581	7.11100	1318.8	25.0
51	100.0	3.575	7.15500	1308.4	25.0
52	102.0	3.568	7.19800	1294.1	25.0
53	104.0	3.559	7.24000	1270.4	25.0
54	106.0	3.552	7.28100	1231.0	25.0
55	108.0	3.548	7.32200	1241.6	25.0
56	110.0	3.544	7.36200	1206.6	25.0
57	112.0	3.537	7.40200	1200.0	25.0
58	114.0	3.526	7.44200	1200.0	25.0
59	116.0	3.525	7.48000	1169.0	25.0
60	118.0	3.520	7.51900	1152.4	25.0
61	120.0	3.515	7.55700	1140.3	25.0
62	122.0	3.508	7.59400	1122.2	25.0
63	124.0	3.502	7.63100	1106.9	25.0
64	126.0	3.498	7.66700	1094.4	25.0
65	128.0	3.491	7.70400	1086.3	25.0
66	130.0	3.487	7.73900	1066.8	25.0
67	132.0	3.483	7.77400	1063.2	25.0
68	134.0	3.475	7.80900	1040.1	25.0
69	136.0	3.471	7.84300	1031.7	25.0
70	138.0	3.467	7.87700	1023.1	25.0
71	140.0	3.459	7.91100	998.6	25.0
72	142.0	3.457	7.94400	992.1	25.0
73	144.0	3.449	7.97700	988.8	25.0
74	146.0	3.447	8.00900	976.7	25.0
75	148.0	3.442	8.04100	967.8	25.0
76	150.0	3.434	8.07300	950.7	25.0
77	152.0	3.430	8.10400	938.3	25.0
78	154.0	3.426	8.13500	931.5	25.0
79	156.0	3.424	8.16600	922.4	25.0
80	158.0	3.422	8.19600	916.1	25.0
81	160.0	3.416	8.22700	911.2	25.0
82	162.0	3.411	8.25700	895.5	25.0
83	164.0	3.406	8.28600	884.9	25.0
84	166.0	3.402	8.31500	876.5	25.0
85	168.0	3.398	8.34400	873.2	25.0
86	170.0	3.384	8.37300	861.5	25.0
87	172.0	3.389	8.40100	848.2	25.0
88	174.0	3.385	8.42900	848.3	25.0
89	176.0	3.379	8.45700	837.9	25.0
90	178.0	3.380	8.48500	825.5	25.0
91	180.0	3.376	8.51200	826.7	25.0
92	182.0	3.374	8.54000	821.2	25.0
93	184.0	3.370	8.56700	812.0	25.0
94	186.0	3.363	8.59400	805.7	25.0
95	188.0	3.359	8.62000	798.8	25.0
96	190.0	3.356	8.64700	789.5	25.0
97	192.0	3.353	8.67300	781.3	25.0
98	194.0	3.349	8.69900	775.0	25.0
99	196.0	3.347	8.72400	774.9	25.0
100	198.0	3.343	8.75000	765.8	25.0
101	200.0	3.338	8.77500	763.9	25.0
102	202.0	3.336	8.80000	756.9	25.0
103	204.0	3.332	8.82500	746.6	25.0
104	206.0	3.328	8.85000	741.9	25.0
105	208.0	3.325	8.87400	736.2	25.0
106	210.0	3.322	8.89900	733.4	25.0
107	212.0	3.318	8.92300	727.7	25.0
108	214.0	3.316	8.94700	721.7	25.0
109	216.0	3.310	8.97100	714.0	25.0
110	218.0	3.311	8.99400	709.8	25.0
111	220.0	3.307	9.01800	711.4	25.0
112	222.0	3.303	9.04100	700.8	25.0
113	224.0	3.298	9.06500	693.6	25.0
114	226.0	3.296	9.08800	686.0	25.0
115	228.0	3.293	9.11000	685.8	25.0
116	230.0	3.292	9.13300	686.8	25.0
117	232.0	3.288	9.15600	681.1	25.0
118	234.0	3.284	9.17800	675.3	25.0
119	236.0	3.282	9.20100	670.1	25.0
120	238.0	3.278	9.22300	664.7	25.0
121	240.0	3.277	9.24500	663.1	25.0
122	242.0	3.274	9.26700	657.2	25.0
123	244.0	3.271	9.28900	653.5	25.0
124	246.0	3.268	9.31000	648.6	25.0
125	248.0	3.265	9.33200	648.3	25.0
126	250.0	3.262	9.35300	643.9	25.0
127	252.0	3.261	9.37500	635.1	25.0
128	254.0	3.257	9.39600	637.2	25.0
129	256.0	3.254	9.41700	637.8	25.0
130	258.0	3.252	9.43800	634.2	25.0
131	260.0	3.249	9.45900	633.0	25.0
132	262.0	3.246	9.47900	615.3	25.0
133	264.0	3.244	9.50000	626.3	25.0
134	266.0	3.241	9.52100	615.4	25.0
135	268.0	3.238	9.54100	615.3	25.0
136	270.0	3.231	9.56100	597.8	25.0
137	272.0	3.231	9.58100	600.0	25.0
138	274.0	3.230	9.60100	600.0	25.0
139	276.0	3.227	9.62100	600.0	25.0
140	278.0	3.225	9.64100	600.0	25.0
141	280.0	3.224	9.66100	600.0	25.0
142	282.0	3.221	9.68100	600.0	25.0
143	284.0	3.219	9.70000	576.0	25.0
144	286.0	3.216	9.72000	587.2	25.0
145	288.0	3.212	9.73900	591.8	25.0
146	290.0	3.212	9.75900	579.1	25.0
147	292.0	3.208	9.77800	577.2	25.0
148	294.0	3.205	9.79700	573.7	25.0
149	296.0	3.205	9.81600	577.6	25.0
150	298.0	3.201	9.83500	580.7	25.0
151	300.0	3.200	9.85400	580.7	25.0
152	302.0	3.196	9.87300	573.2	25.0
153	304.0	3.195	9.89200	564.1	25.0
154	306.0	3.191	9.91100	561.0	25.0
155	308.0	3.190	9.93000	564.9	25.0
156	310.0	3.187	9.94800	558.0	25.0
157	312.0	3.186	9.96700	555.3	25.0
158	314.0	3.184	9.98500	555.3	25.0
159	336.8	3.179	10.00000	551.4	25.0
160	338.0	3.179	10.01000	519.4	25.0
161	340.0	3.175	10.02900	537.8	25.0
162	342.0	3.175	10.04700	542.0	25.0
163	344.0	3.173	10.06500	544.7	25.0
164	346.0	3.171	10.08300	543.7	25.0
165	348.0	3.169	10.10100	539.0	25.0
166	350.0	3.167	10.11900	538.7	25.0
167	352.0	3.165	10.13700	538.7	25.0
168	354.0	3.162	10.15500	531.9	25.0
169	356.0	3.160	10.17300	533.9	25.0
170	358.0	3.158	10.19000	532.5	25.0
171	360.0	3.156	10.20800	529.5	25.0
172	362.0	3.155	10.22600	528.0	25.0
173	364.0	3.151	10.24300	527.4	25.0
174	366.0	3.150	10.26100	522.8	25.0
175	368.0	3.148	10.27800	525.4	25.0
176	370.0	3.146	10.29600	522.7	25.0
177	372.0	3.144	10.31300	522.8	25.0
178	374.0	3.142	10.33000	521.9	25.0
179	376.0	3.140	10.34800	518.7	25.0
180	378.0	3.138	10.36500	517.0	25.0
181	380.0	3.136	10.38200	515.8	25.0
182	382.0	3.135	10.39900	514.2	25.0
183	384.0	3.133	10.41600	516.6	25.0
184	386.0	3.130	10.43400	514.5	25.0
185	388.0	3.127	10.45100	509.8	25.0
186	390.0	3.126	10.46700	510.2	25.0
187	392.0	3.124	10.48400	509.0	25.0
188	394.0	3.118	10.50100	506.6	25.0
189	396.0	3.120	10.51800	506.1	25.0
190	398.0	3.119	10.53500	503.3	25.0
191	400.0	3.116	10.55200	501.6	25.0
192	402.0	3.115	10.56800	505.2	25.0
193	404.0	3.113	10.58500	500.8	25.0
194	406.0	3.111	10.60200	499.5	25.0
195	408.0	3.109	10.61800	501.7	25.0
196	410.0	3.108	10.63500	495.8	25.0
197	412.0	3.106	10.65200	497.1	25.0
198	414.0	3.104	10.66800	497.1	25.0
199	416.0	3.101	10.68500	494.4	25.0
200	418.0	3.101	10.70100	494.2	25.0
201	420.0	3.099	10.71700	493.8	25.0
202	422.0	3.097	10.73400	492.4	25.0
203	424.0	3.095	10.75000	489.7	25.0
204	426.0	3.093	10.76700	491.2	25.0
205	428.0	3.091	10.78300	490.5	25.0
206	430.0	3.090	10.79900	487.4	25.0
207	432.0	3.088	10.81600	488.6	25.0
208	434.0	3.087	10.83200	486.3	25.0
209	436.0	3.086	10.84800	488.4	25.0
210	438.0	3.083	10.86400	485.4	25.0
211	440.0	3.081	10.88000	487.4	25.0
212	442.0	3.080	10.89700	485.3	25.0
213	444.0	3.075	10.91300	482.4	25.0
214	446.0	3.076	10.92900	483.4	25.0
215	448.0	3.074	10.94500	482.0	25.0
216	450.0	3.073	10.96100	481.4	25.0
217	452.0	3.071	10.97700	483.5	25.0
218	454.0	3.070	10.99300	478.5	25.0
219	456.0	3.068	11.00900	479.9	25.0
220	458.0	3.067	11.02500	479.9	25.0
221	460.0	3.065	11.04100	479.9	25.0
222	462.0	3.062	11.05700	476.7	25.0
223	464.0	3.061	11.07300	475.3	25.0
224	466.0	3.059	11.08900	480.2	25.0
225	468.0	3.058	11.10500	474.1	25.0
226	470.0	3.057	11.12000	478.1	25.0
227	472.0	3.054	11.13600	476.6	25.0
228	474.0	3.052	11.15200	474.0	25.0
229	476.0	3.051	11.16800	473.4	25.0
230	478.0	3.050	11.18400	474.5	25.0
231	480.0	3.048	11.20000	473.8	25.0
232	482.0	3.045	11.21500	474.4	25.0
233	484.0	3.045	11.23100	471.5	25.0
234	486.0	3.043	11.24700	472.4	25.0
235	488.0	3.041	11.26300	472.0	25.0
236	490.0	3.040	11.27800	474.5	25.0
237	492.0	3.039	11.29400	469.7	25.0
238	494.0	3.036	11.31000	472.9	25.0
239	496.0	3.033	11.32600	472.0	25.0
240	498.0	3.033	11.34100	471.3	25.0
241	500.0	3.033	11.35700	470.9	25.0
242	502.0	3.029	11.37300	470.3	25.0
243	504.0	3.029	11.38800	470.1	25.0
244	506.0	3.026	11.40400	470.2	25.0
245	508.0	3.026	11.42000	469.4	25.0
246	510.0	3.024	11.43500	469.9	25.0
247	512.0	3.023	11.45100	468.8	25.0
248	514.0	3.021	11.46700	470.0	25.0
249	516.0	3.020	11.48200	471.4	25.0
250	518.0	3.017	11.49800	467.8	25.0
251	520.0	3.017	11.51400	467.8	25.0
252	522.0	3.015	11.52900	467.8	25.0
253	524.0	3.012	11.54500	469.5	25.0
254	526.0	3.009	11.56000	469.2	25.0
255	528.0	3.010	11.57600	467.6	25.0
256	530.0	3.009	11.59200	468.9	25.0
257	532.0	3.007	11.60700	469.1	25.0
258	534.0	3.007	11.62300	469.0	25.0
259	536.0	3.005	11.63800	466.8	25.0
260	538.0	3.003	11.65400	468.6	25.0
